"TransId","Line_ID","AcctCode","OcrCode","PrcCode","ValidFrom","RefDate","TaxDate","DueDate","EXPENSE_LC","EXPENSE_SC","REVENUE_LC","REVENUE_SC","CA_ACTUAL_LC","CA_ACTUAL_SC","Project","Branch","Location","PeriodCode"
1915,29,"_SYS00000000310","CR1130","CR1130","20181001","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","85.000000","85.000000","0.000000","0.000000","-85.000000","-85.000000","CR|PJ066",3,-1,"FY201920-01"
1915,30,"_SYS00000000310","CR1130","CR1130","20181001","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","445.000000","445.000000","0.000000","0.000000","-445.000000","-445.000000","CR|PJ066",3,-1,"FY201920-01"
1915,31,"_SYS00000000310","CR1012","CR1012","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","220.000000","220.000000","0.000000","0.000000","-220.000000","-220.000000","CR|PJ067",3,-1,"FY201920-01"
1915,32,"_SYS00000000238","CR1009","CR1009","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","600.000000","600.000000","0.000000","0.000000","-600.000000","-600.000000","CR|PJ067",3,-1,"FY201920-01"
1915,33,"_SYS00000000310","CR1009","CR1009","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","600.000000","600.000000","0.000000","0.000000","-600.000000","-600.000000","CR|PJ067",3,-1,"FY201920-01"
1915,34,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","290.000000","290.000000","0.000000","0.000000","-290.000000","-290.000000","CR|PJ066",3,-1,"FY201920-01"
1915,35,"_SYS00000000310","CR1012","CR1012","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","180.000000","180.000000","0.000000","0.000000","-180.000000","-180.000000","CR|PJ067",3,-1,"FY201920-01"
1915,36,"_SYS00000000310","CR1012","CR1012","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","180.000000","180.000000","0.000000","0.000000","-180.000000","-180.000000","CR|PJ067",3,-1,"FY201920-01"
1915,37,"_SYS00000000310","CR1012","CR1012","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","200.000000","200.000000","0.000000","0.000000","-200.000000","-200.000000","CR|PJ067",3,-1,"FY201920-01"
1915,38,"_SYS00000000114","CR1012","CR1012","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","550.000000","550.000000","0.000000","0.000000","-550.000000","-550.000000","CR|PJ067",3,-1,"FY201920-01"
1915,39,"_SYS00000000114","CR1012","CR1012","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","1400.000000","1400.000000","0.000000","0.000000","-1400.000000","-1400.000000","CR|PJ067",3,-1,"FY201920-01"
1915,40,"_SYS00000000310","CR1012","CR1012","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","80.000000","80.000000","0.000000","0.000000","-80.000000","-80.000000","CR|PJ067",3,-1,"FY201920-01"
1915,41,"_SYS00000000310","CR1012","CR1012","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","110.000000","110.000000","0.000000","0.000000","-110.000000","-110.000000","CR|PJ067",3,-1,"FY201920-01"
1915,42,"_SYS00000000114","CR1012","CR1012","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2018.000000","2018.000000","0.000000","0.000000","-2018.000000","-2018.000000","CR|PJ067",3,-1,"FY201920-01"
1915,43,"_SYS00000000114","CR1012","CR1012","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","80.000000","80.000000","0.000000","0.000000","-80.000000","-80.000000","CR|PJ067",3,-1,"FY201920-01"
1915,44,"_SYS00000000310","CR1012","CR1012","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","200.000000","200.000000","0.000000","0.000000","-200.000000","-200.000000","CR|PJ067",3,-1,"FY201920-01"
1915,45,"_SYS00000000114","CR1009","CR1009","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","3000.000000","3000.000000","0.000000","0.000000","-3000.000000","-3000.000000","CR|PJ067",3,-1,"FY201920-01"
1915,46,"_SYS00000000114","CR1099","CR1099","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","200.000000","200.000000","0.000000","0.000000","-200.000000","-200.000000","CR|PJ123",3,-1,"FY201920-01"
1915,47,"_SYS00000000310","CR1012","CR1012","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","395.000000","395.000000","0.000000","0.000000","-395.000000","-395.000000","CR|PJ067",3,-1,"FY201920-01"
1915,48,"_SYS00000000310","CR1009","CR1009","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","643.000000","643.000000","0.000000","0.000000","-643.000000","-643.000000","CR|PJ067",3,-1,"FY201920-01"
1915,49,"_SYS00000000310","CR1012","CR1012","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","320.000000","320.000000","0.000000","0.000000","-320.000000","-320.000000","CR|PJ067",3,-1,"FY201920-01"
1915,50,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","90.000000","90.000000","0.000000","0.000000","-90.000000","-90.000000","CR|PJ066",3,-1,"FY201920-01"
1915,51,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","40.000000","40.000000","0.000000","0.000000","-40.000000","-40.000000","CR|PJ066",3,-1,"FY201920-01"
1915,52,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","40.000000","40.000000","0.000000","0.000000","-40.000000","-40.000000","CR|PJ066",3,-1,"FY201920-01"
1915,53,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","60.000000","60.000000","0.000000","0.000000","-60.000000","-60.000000","CR|PJ066",3,-1,"FY201920-01"
1915,54,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","40.000000","40.000000","0.000000","0.000000","-40.000000","-40.000000","CR|PJ066",3,-1,"FY201920-01"
1915,55,"_SYS00000000310","CR1014","CR1014","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","4850.000000","4850.000000","0.000000","0.000000","-4850.000000","-4850.000000","CR|PJ066",3,-1,"FY201920-01"
1915,56,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","185.000000","185.000000","0.000000","0.000000","-185.000000","-185.000000","CR|PJ066",3,-1,"FY201920-01"
1915,57,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","320.000000","320.000000","0.000000","0.000000","-320.000000","-320.000000","CR|PJ066",3,-1,"FY201920-01"
1915,58,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","424.000000","424.000000","0.000000","0.000000","-424.000000","-424.000000","CR|PJ066",3,-1,"FY201920-01"
1915,59,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","651.000000","651.000000","0.000000","0.000000","-651.000000","-651.000000","CR|PJ066",3,-1,"FY201920-01"
1915,60,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","320.000000","320.000000","0.000000","0.000000","-320.000000","-320.000000","CR|PJ066",3,-1,"FY201920-01"
1915,61,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","110.000000","110.000000","0.000000","0.000000","-110.000000","-110.000000","CR|PJ066",3,-1,"FY201920-01"
1915,62,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","60.000000","60.000000","0.000000","0.000000","-60.000000","-60.000000","CR|PJ066",3,-1,"FY201920-01"
1915,63,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","120.000000","120.000000","0.000000","0.000000","-120.000000","-120.000000","CR|PJ066",3,-1,"FY201920-01"
1915,64,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","95.000000","95.000000","0.000000","0.000000","-95.000000","-95.000000","CR|PJ066",3,-1,"FY201920-01"
1915,65,"_SYS00000000114","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","220.000000","220.000000","0.000000","0.000000","-220.000000","-220.000000","CR|PJ066",3,-1,"FY201920-01"
1915,66,"_SYS00000000310","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","320.000000","320.000000","0.000000","0.000000","-320.000000","-320.000000","CR|PJ066",3,-1,"FY201920-01"
1915,67,"_SYS00000000114","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","97.000000","97.000000","0.000000","0.000000","-97.000000","-97.000000","CR|PJ066",3,-1,"FY201920-01"
1915,68,"_SYS00000000114","CR1100","CR1100","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","515.000000","515.000000","0.000000","0.000000","-515.000000","-515.000000","CR|PJ066",3,-1,"FY201920-01"
1915,69,"_SYS00000000310","CR1014","CR1014","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","500.000000","500.000000","0.000000","0.000000","-500.000000","-500.000000","CR|PJ066",3,-1,"FY201920-01"
1915,70,"_SYS00000000310","CR1014","CR1014","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","1300.000000","1300.000000","0.000000","0.000000","-1300.000000","-1300.000000","CR|PJ066",3,-1,"FY201920-01"
1915,71,"_SYS00000000310","CR1012","CR1012","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","442.000000","442.000000","0.000000","0.000000","-442.000000","-442.000000","CR|PJ067",3,-1,"FY201920-01"
1915,72,"_SYS00000000114","CR1099","CR1099","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","354.000000","354.000000","0.000000","0.000000","-354.000000","-354.000000","CR|PJ123",3,-1,"FY201920-01"
1915,73,"_SYS00000000310","CR1099","CR1099","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","440.000000","440.000000","0.000000","0.000000","-440.000000","-440.000000","CR|PJ123",3,-1,"FY201920-01"
1915,74,"_SYS00000000114","CR1006","CR1006","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","1470.000000","1470.000000","0.000000","0.000000","-1470.000000","-1470.000000","CR|PJ112",3,-1,"FY201920-01"
1915,75,"_SYS00000000114","CR1006","CR1006","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","659.000000","659.000000","0.000000","0.000000","-659.000000","-659.000000","CR|PJ112",3,-1,"FY201920-01"
1915,76,"_SYS00000000114","CR1006","CR1006","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","360.000000","360.000000","0.000000","0.000000","-360.000000","-360.000000","CR|PJ112",3,-1,"FY201920-01"
1915,77,"_SYS00000000114","CR1006","CR1006","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","875.000000","875.000000","0.000000","0.000000","-875.000000","-875.000000","CR|PJ112",3,-1,"FY201920-01"
1915,78,"_SYS00000000114","CR1033","CR1033","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","79.000000","79.000000","0.000000","0.000000","-79.000000","-79.000000","CR|PJ066",3,-1,"FY201920-01"
1915,79,"_SYS00000000114","CR1033","CR1033","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","93.000000","93.000000","0.000000","0.000000","-93.000000","-93.000000","CR|PJ066",3,-1,"FY201920-01"
1915,80,"_SYS00000000114","CR1033","CR1033","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","100.000000","100.000000","0.000000","0.000000","-100.000000","-100.000000","CR|PJ066",3,-1,"FY201920-01"
1915,81,"_SYS00000000114","CR1033","CR1033","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","702.000000","702.000000","0.000000","0.000000","-702.000000","-702.000000","CR|PJ066",3,-1,"FY201920-01"
1915,82,"_SYS00000000310","CR1033","CR1033","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","8892.000000","8892.000000","0.000000","0.000000","-8892.000000","-8892.000000","CR|PJ066",3,-1,"FY201920-01"
1918,1,"_SYS00000000114","CR1002","CR1002","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","8011.000000","8011.000000","0.000000","0.000000","-8011.000000","-8011.000000","CR|PJ071",3,-1,"FY201920-01"
1918,2,"_SYS00000000114","CR1002","CR1002","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","8011.000000","8011.000000","0.000000","0.000000","-8011.000000","-8011.000000","CR|PJ134",3,-1,"FY201920-01"
1918,3,"_SYS00000000114","CR1002","CR1002","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","3170.000000","3170.000000","0.000000","0.000000","-3170.000000","-3170.000000","CR|PJ135",3,-1,"FY201920-01"
1918,4,"_SYS00000000114","CR1002","CR1002","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","3170.000000","3170.000000","0.000000","0.000000","-3170.000000","-3170.000000","CR|PJ071",3,-1,"FY201920-01"
1918,5,"_SYS00000000114","CR1002","CR1002","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","6742.000000","6742.000000","0.000000","0.000000","-6742.000000","-6742.000000","CR|PJ136",3,-1,"FY201920-01"
1918,6,"_SYS00000000114","CR1002","CR1002","20100101","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","2019-04-22 00:00:00.000000000","5320.000000","5320.000000","0.000000","0.000000","-5320.000000","-5320.000000","CR|PJ071",3,-1,"FY201920-01"
2043,1,"_SYS00000000114","CR1002","CR1002","20100101","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","1198.000000","1198.000000","0.000000","0.000000","-1198.000000","-1198.000000","CR|PJ071",3,2,"FY201920-02"
2043,2,"_SYS00000000114","CR1002","CR1002","20100101","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","1198.000000","1198.000000","0.000000","0.000000","-1198.000000","-1198.000000","CR|PJ134",3,2,"FY201920-02"
2043,3,"_SYS00000000114","CR1002","CR1002","20100101","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","12556.000000","12556.000000","0.000000","0.000000","-12556.000000","-12556.000000","CR|PJ140",3,2,"FY201920-02"
2043,4,"_SYS00000000310","CR1002","CR1002","20100101","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","1801.000000","1801.000000","0.000000","0.000000","-1801.000000","-1801.000000","CR|PJ143",3,2,"FY201920-02"
2043,5,"_SYS00000000114","CR1002","CR1002","20100101","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","14598.600000","14598.600000","0.000000","0.000000","-14598.600000","-14598.600000","CR|PJ141",3,2,"FY201920-02"
2043,6,"_SYS00000000114","CR1002","CR1002","20100101","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","3180.000000","3180.000000","0.000000","0.000000","-3180.000000","-3180.000000","CR|PJ071",3,2,"FY201920-02"
2043,7,"_SYS00000000114","CR1002","CR1002","20100101","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","1868.000000","1868.000000","0.000000","0.000000","-1868.000000","-1868.000000","CR|PJ143",3,2,"FY201920-02"
2043,8,"_SYS00000000114","CR1002","CR1002","20100101","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","1868.070000","1868.070000","0.000000","0.000000","-1868.070000","-1868.070000","CR|PJ109",3,2,"FY201920-02"
2043,9,"_SYS00000000114","CR1002","CR1002","20100101","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","2019-05-21 00:00:00.000000000","1868.330000","1868.330000","0.000000","0.000000","-1868.330000","-1868.330000","CR|PJ142",3,2,"FY201920-02"
2172,1,"_SYS00000000114","CR1130","CR1130","20181001","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","840.000000","840.000000","0.000000","0.000000","-840.000000","-840.000000","CR|PJ145",3,2,"FY201920-03"
2172,2,"_SYS00000000114","CR1130","CR1130","20181001","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","195.000000","195.000000","0.000000","0.000000","-195.000000","-195.000000","CR|PJ145",3,2,"FY201920-03"
2172,3,"_SYS00000000114","CR1130","CR1130","20181001","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","400.000000","400.000000","0.000000","0.000000","-400.000000","-400.000000","CR|PJ065",3,2,"FY201920-03"
2172,4,"_SYS00000000114","CR1130","CR1130","20181001","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","400.000000","400.000000","0.000000","0.000000","-400.000000","-400.000000","CR|PJ146",3,2,"FY201920-03"
2172,5,"_SYS00000000114","CR1130","CR1130","20181001","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","120.000000","120.000000","0.000000","0.000000","-120.000000","-120.000000","CR|PJ145",3,2,"FY201920-03"
2172,6,"_SYS00000000114","CR1130","CR1130","20181001","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","264.000000","264.000000","0.000000","0.000000","-264.000000","-264.000000","CR|PJ145",3,2,"FY201920-03"
2172,7,"_SYS00000000310","CR1140","CR1140","20180401","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","1164.000000","1164.000000","0.000000","0.000000","-1164.000000","-1164.000000","CR|PJ015",3,2,"FY201920-03"
2172,8,"_SYS00000000310","CR1009","CR1009","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","399.000000","399.000000","0.000000","0.000000","-399.000000","-399.000000","CR|PJ053",3,2,"FY201920-03"
2172,9,"_SYS00000000114","CR1012","CR1012","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","1580.000000","1580.000000","0.000000","0.000000","-1580.000000","-1580.000000","CR|PJ132",3,2,"FY201920-03"
2172,10,"_SYS00000000310","CR1082","CR1082","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","251.000000","251.000000","0.000000","0.000000","-251.000000","-251.000000","CR|PJ015",3,2,"FY201920-03"
2172,11,"_SYS00000000114","CR1033","CR1033","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2172.000000","2172.000000","0.000000","0.000000","-2172.000000","-2172.000000","CR|PJ092",3,2,"FY201920-03"
2172,12,"_SYS00000000114","CR1012","CR1012","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","182.000000","182.000000","0.000000","0.000000","-182.000000","-182.000000","CR|PJ132",3,2,"FY201920-03"
2172,13,"_SYS00000000114","CR1012","CR1012","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","1620.000000","1620.000000","0.000000","0.000000","-1620.000000","-1620.000000","CR|PJ132",3,2,"FY201920-03"
2172,14,"_SYS00000000114","CR1160","CR1160","20190401","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2073.000000","2073.000000","0.000000","0.000000","-2073.000000","-2073.000000","CR|PJ071",3,2,"FY201920-03"
2172,15,"_SYS00000000310","CR1099","CR1099","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2363.000000","2363.000000","0.000000","0.000000","-2363.000000","-2363.000000","CR|PJ112",3,2,"FY201920-03"
2172,16,"_SYS00000000109","CR1009","CR1009","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","498.000000","498.000000","0.000000","0.000000","-498.000000","-498.000000","CR|PJ112",3,2,"FY201920-03"
2172,17,"_SYS00000000310","CR1099","CR1099","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","300.000000","300.000000","0.000000","0.000000","-300.000000","-300.000000","CR|PJ147",3,2,"FY201920-03"
2172,18,"_SYS00000000310","CR1012","CR1012","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","600.000000","600.000000","0.000000","0.000000","-600.000000","-600.000000","CR|PJ132",3,2,"FY201920-03"
2172,19,"_SYS00000000114","CR1099","CR1099","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","771.000000","771.000000","0.000000","0.000000","-771.000000","-771.000000","CR|PJ144",3,2,"FY201920-03"
2172,20,"_SYS00000000310","CR1099","CR1099","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","260.000000","260.000000","0.000000","0.000000","-260.000000","-260.000000","CR|PJ144",3,2,"FY201920-03"
2172,21,"_SYS00000000310","CR1012","CR1012","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","280.000000","280.000000","0.000000","0.000000","-280.000000","-280.000000","CR|PJ132",3,2,"FY201920-03"
2172,22,"_SYS00000000114","CR1005","CR1005","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","1075.000000","1075.000000","0.000000","0.000000","-1075.000000","-1075.000000","CR|PJ137",3,2,"FY201920-03"
2172,23,"_SYS00000000114","CR1140","CR1140","20180401","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","384.000000","384.000000","0.000000","0.000000","-384.000000","-384.000000","CR|PJ065",3,2,"FY201920-03"
2172,24,"_SYS00000000310","CR1012","CR1012","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","620.000000","620.000000","0.000000","0.000000","-620.000000","-620.000000","CR|PJ132",3,2,"FY201920-03"
2172,25,"_SYS00000000310","CR1050","CR1050","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","653.000000","653.000000","0.000000","0.000000","-653.000000","-653.000000","CR|PJ129",3,2,"FY201920-03"
2172,26,"_SYS00000000310","CR1140","CR1140","20180401","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","607.000000","607.000000","0.000000","0.000000","-607.000000","-607.000000","CR|PJ124",3,2,"FY201920-03"
2172,27,"_SYS00000000310","CR1009","CR1009","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","714.000000","714.000000","0.000000","0.000000","-714.000000","-714.000000","CR|PJ053",3,2,"FY201920-03"
2172,28,"_SYS00000000310","CR1012","CR1012","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","893.000000","893.000000","0.000000","0.000000","-893.000000","-893.000000","CR|PJ132",3,2,"FY201920-03"
2172,29,"_SYS00000000310","CR1012","CR1012","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","580.000000","580.000000","0.000000","0.000000","-580.000000","-580.000000","CR|PJ132",3,2,"FY201920-03"
2172,30,"_SYS00000000310","CR1012","CR1012","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","990.000000","990.000000","0.000000","0.000000","-990.000000","-990.000000","CR|PJ132",3,2,"FY201920-03"
2172,31,"_SYS00000000310","CR1009","CR1009","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","1224.000000","1224.000000","0.000000","0.000000","-1224.000000","-1224.000000","CR|PJ053",3,2,"FY201920-03"
2172,32,"_SYS00000000310","CR1009","CR1009","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","240.000000","240.000000","0.000000","0.000000","-240.000000","-240.000000","CR|PJ053",3,2,"FY201920-03"
2172,33,"_SYS00000000114","CR1009","CR1009","20100101","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2019-06-24 00:00:00.000000000","2892.000000","2892.000000","0.000000","0.000000","-2892.000000","-2892.000000","CR|PJ053",3,2,"FY201920-03"
